cpu,num_downloads,python_version,pip_version,glibc_version,pip-major,pip-minor,glibc_major,glibc_minor,manylinux_2_27,manylinux_2_24,manylinux2014,manylinux2010,manylinux1,policy
x86_64,29252,3.6,21.0,2.22,21,0,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,29221,2.7,19.0,2.24,19,0,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,29187,3.8,19.2,2.19,19,2,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,29121,3.7,9.0,2.19,9,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,28624,3.5,20.0,2.27,20,0,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,28421,3.5,10.0,2.19,10,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,28371,3.6,8.1,2.9,8,1,2,9,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,28281,3.5,18.1,2.24,18,1,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,28112,2.7,8.1,2.15,8,1,2,15,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,28091,2.7,6.1,2.7,6,1,2,7,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,27952,3.5,20.3b1,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,27362,3.4,19.1,2.12,19,1,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,27337,3.8,20.2,2.27,20,2,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,27241,3.7,20.0,2.29,20,0,2,29,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,26909,2.7,8.1,2.28,8,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,26774,3.4,7.1,2.9,7,1,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,26744,3.8,19.1,2.27,19,1,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,26581,3.8,20.0,2.24,20,0,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,26572,3.8,20.3,2.27,20,3,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,26293,2.7,19.1,2.26,19,1,2,26,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,25958,3.4,19.0,2.24,19,0,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,25931,3.6,18.1,2.32,18,1,2,32,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,25873,3.4,10.0,2.23,10,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,25645,3.9,20.1,2.30,20,1,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,25643,3.7,21.0,2.17,21,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,25550,3.7,20.0,2.28,20,0,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64le,25495,3.8,21.0,2.31,21,0,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,25313,3.5,20.0,2.23,20,0,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,25303,3.6,21.0,2.12,21,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,25294,3.6,8.1,2.3,8,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,25019,3.5,20.3,2.5,20,3,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,24970,3.8,19.3,2.24,19,3,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,24905,2.7,18.0,2.28,18,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,24803,3.9,20.2,2.28,20,2,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,24724,3.8,9.0,2.19,9,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,24612,3.9,19.1,2.32,19,1,2,32,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,24607,3.8,10.0,2.27,10,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv6l,24324,2.7,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,24313,3.7,21.0,2.27,21,0,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,24039,3.4,19.2,2.17,19,2,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,23982,3.8,21.1,2.23,21,1,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,23922,3.7,8.1,2.2,8,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,23516,3.9,9.0,2.28,9,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,23223,3.8,18.0,2.28,18,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,22996,3.7,20.2,2.28,20,2,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,22939,3.9,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ppc64le,22875,3.6,20.2,2.27,20,2,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,22803,2.6,6.0,2.2,6,0,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,22629,3.5,18.1,2.19,18,1,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,22397,2.7,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,22360,3.5,20.1,2.17,20,1,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,22282,3.8,9.0,2.24,9,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,22262,2.7,9.0,2.13,9,0,2,13,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,22177,3.7,21.0,2.24,21,0,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,22106,3.7,21.0,2.5,21,0,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,21663,2.7,20.0,2.29,20,0,2,29,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64le,21504,3.6,21.0,2.27,21,0,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,21442,2.7,20.3,2.29,20,3,2,29,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,21359,2.7,20.3,2.30,20,3,2,30,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,21145,2.7,6.1,2.4,6,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,none
aarch64,21039,3.5,8.1,2.17,8,1,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,20971,2.7,20.3,2.33,20,3,2,33,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,20902,3.7,21.1,2.23,21,1,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,20851,3.5,20.3,2.24,20,3,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,20740,3.8,20.3,2.12,20,3,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,20738,3.9,19.3,2.32,19,3,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,20597,3.6,20.1,2.12,20,1,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,20482,3.4,18.1,2.19,18,1,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,20467,3.6,10.0,2.12,10,0,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,20460,3.8,20.2,2.31,20,2,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,20418,3.5,20.0,2.24,20,0,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,20405,2.7,19.3,2.12,19,3,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,20384,2.7,9.0,2.22,9,0,2,22,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
s390x,20295,3.5,20.1,2.23,20,1,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,20280,2.7,20.3b1,2.26,20,3,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,20026,2.7,18.1,2.29,18,1,2,29,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ppc64le,19969,3.6,21.0,2.17,21,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,19949,2.7,19.3,2.31,19,3,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,19866,3.9,21.0,2.12,21,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,19791,2.7,20.1,2.26,20,1,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,19752,3.7,20.1,2.22,20,1,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,19686,3.8,20.3,2.26,20,3,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,19677,3.7,20.0,2.19,20,0,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,19472,3.8,20.3,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,19449,3.8,20.3,2.22,20,3,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,19017,3.6,21.0,2.27,21,0,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,18995,2.7,9.0,2.29,9,0,2,29,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,18990,3.7,19.1,2.31,19,1,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
arm,18894,3.7,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,18812,3.8,21.0,2.27,21,0,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,18809,3.5,18.0,2.19,18,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,18723,3.7,21.0,2.31,21,0,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
ppc64le,18661,3.6,9.0,2.28,9,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,18581,3.6,19.3,2.26,19,3,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,18546,3.6,20.2,2.30,20,2,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,18538,3.5,20.2,2.23,20,2,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,18360,2.7,10.0,2.26,10,0,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,18334,3.9,20.1,2.33,20,1,2,33,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,18298,2.7,20.0,2.12,20,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,18168,3.4,10.0,2.24,10,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,18127,3.5,9.0,2.31,9,0,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,18029,3.7,10.0,2.31,10,0,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,17820,3.5,20.2,2.26,20,2,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,17810,3.6,9.0,2.11,9,0,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,17792,3.6,20.0,2.27,20,0,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,17717,3.6,19.2,2.32,19,2,2,32,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,17685,3.6,21.0,2.29,21,0,2,29,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,17681,3.5,19.2,2.28,19,2,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,17592,3.5,18.0,2.24,18,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,17561,2.7,19.2,2.26,19,2,2,26,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,17525,3.5,10.0,2.27,10,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,17480,3.8,21.0,2.32,21,0,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,17256,3.7,20.3,2.27,20,3,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,17106,3.6,8.1,2.25,8,1,2,25,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,16977,3.9,20.1,2.31,20,1,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,16895,3.8,20.2,2.12,20,2,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,16764,3.7,20.2,2.28,20,2,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64le,16724,3.6,20.0,2.27,20,0,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,16570,2.7,20.3,2.27,20,3,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,16513,3.4,19.1,2.28,19,1,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
s390x,16438,3.6,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,16425,3.6,18.0,2.26,18,0,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,16419,3.7,19.2,2.28,19,2,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,16355,3.6,20.2b1,2.23,20,2,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,16345,3.7,21.0,2.11,21,0,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,16241,3.5,9.0,2.15,9,0,2,15,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,16191,2.7,21.0,2.31,21,0,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,16020,3.9,20.0,2.23,20,0,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64le,15956,3.6,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,15880,3.6,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,15830,3.7,20.1,2.12,20,1,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,15828,3.9,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,15523,3.6,20.1,2.27,20,1,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,15422,3.4,9.0,2.12,9,0,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,15401,3.4,7.1,2.3,7,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,none
armv7l,15304,3.8,19.2,2.28,19,2,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,15198,3.5,9.0,2.24,9,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,14893,2.7,18.1,2.26,18,1,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,14773,3.5,19.2,2.27,19,2,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,14636,3.8,21.0,2.31,21,0,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,14484,3.8,20.3,2.28,20,3,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,14341,2.6,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,14311,3.8,21.0,2.26,21,0,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
i686,14283,2.7,20.1,2.12,20,1,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,14173,3.7,21.0,2.23,21,0,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,14054,3.9,21.0,2.19,21,0,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,14030,2.7,20.3,2.28,20,3,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,13894,3.5,20.2,2.31,20,2,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,13858,3.7,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
i686,13816,3.8,21.0,2.12,21,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,13808,3.8,20.3,2.31,20,3,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,13767,3.6,21.0,2.5,21,0,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,13732,3.9,19.3,2.31,19,3,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,13615,3.8,20.3,2.11,20,3,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,13596,3.8,18.1,2.30,18,1,2,30,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,13567,3.5,20.0,2.31,20,0,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,13553,3.8,21.0,2.22,21,0,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,13504,3.5,7.1,2.3,7,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,none
aarch64,13115,3.6,21.0,2.17,21,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,13105,3.6,20.2,2.32,20,2,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,12995,3.7,20.1,2.19,20,1,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,12776,3.7,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,12594,3.6,19.3,2.12,19,3,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,12576,3.8,20.3,2.13,20,3,2,13,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,12548,3.9,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,12511,3.6,19.2,2.19,19,2,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,12435,3.6,21.0,2.30,21,0,2,30,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,12412,3.5,20.2,2.17,20,2,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64le,12393,3.5,20.3,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,12246,3.9,20.0,2.33,20,0,2,33,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,12204,3.6,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,12191,3.7,20.1,2.28,20,1,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,12142,3.6,21.0,2.27,21,0,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,12027,3.8,20.1,2.31,20,1,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,11959,2.7,20.2,2.22,20,2,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,11925,3.6,19.1,2.26,19,1,2,26,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,11891,3.4,19.1,2.22,19,1,2,22,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,11701,2.7,7.0,2.2,7,0,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,none
s390x,11641,3.6,21.0,2.27,21,0,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
i686,11608,3.5,20.3,2.12,20,3,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,11528,3.6,20.0,2.22,20,0,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,11494,3.8,21.0,2.5,21,0,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,11446,3.9,21.0,2.30,21,0,2,30,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,11376,3.7,19.1,2.12,19,1,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,11087,2.7,20.3,2.24,20,3,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,11081,3.6,20.2,2.21,20,2,2,21,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,11044,3.7,21.0,2.12,21,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,10963,3.7,9.0,2.24,9,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10750,3.7,20.3,2.30,20,3,2,30,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,10653,3.7,19.2,2.22,19,2,2,22,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,10631,3.7,20.0,2.32,20,0,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10547,2.7,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10446,3.6,18.0,2.19,18,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10436,2.7,20.2b1,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10366,3.9,19.3,2.27,19,3,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10345,3.6,21.0,2.33,21,0,2,33,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,10323,3.9,20.2,2.26,20,2,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10150,3.7,20.3,2.20-2014,20,3,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10101,3.8,18.0,2.17,18,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10071,2.7,10.0,2.22,10,0,2,22,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,10043,3.7,21.0,2.17,21,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,10022,3.10,21.0,2.17,21,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9922,3.8,19.1,2.12,19,1,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,9910,3.7,20.3,2.28,20,3,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,9835,3.8,20.3,2.33,20,3,2,33,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
i686,9705,3.6,21.0,2.17,21,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9702,3.9,9.0,2.32,9,0,2,32,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv6l,9638,2.7,9.0,2.24,9,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,9562,3.7,20.1,2.28,20,1,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9404,2.7,7.1,2.3,7,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,9371,3.5,10.0,2.28,10,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9309,2.7,7.1,2.15,7,1,2,15,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,9238,3.5,19.0,2.19,19,0,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,9114,3.9,21.0,2.31,21,0,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,9060,3.8,19.1,2.13,19,1,2,13,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,9004,2.7,20.3b1,2.27,20,3,2,27,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,8977,3.9,21.0,2.32,21,0,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
i686,8931,3.5,20.2,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8886,3.7,19.2,2.29,19,2,2,29,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,8860,3.7,20.1,2.29,20,1,2,29,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8778,2.7,19.0,2.26,19,0,2,26,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,8747,3.7,20.0,2.12,20,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,8718,3.9,19.0,2.28,19,0,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,8709,3.7,21.0,2.24,21,0,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
aarch64,8674,3.8,20.1,2.28,20,1,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,8624,3.9,21.0,2.12,21,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
s390x,8607,2.7,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,8595,3.9,20.3,2.28,20,3,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,8589,3.6,20.2,2.22,20,2,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8577,2.6,9.0,2.19,9,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,8572,3.8,21.0,2.17,21,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8549,3.9,20.3,2.24,20,3,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
